function_id,function_name,n,code_line,hits,time
1,levenshteinDistance,34,129,1102,2708
1,levenshteinDistance,34,130,2312,11761
1,levenshteinDistance,34,131,1156,4103
1,levenshteinDistance,34,132,1156,4301
1,levenshteinDistance,35,120,1,5
1,levenshteinDistance,35,121,1,2
1,levenshteinDistance,35,122,1,119
1,levenshteinDistance,35,123,1,10
1,levenshteinDistance,35,124,36,88
1,levenshteinDistance,35,125,1260,3597
1,levenshteinDistance,35,126,1225,4934
1,levenshteinDistance,35,127,54,140
1,levenshteinDistance,35,129,1171,2835
1,levenshteinDistance,35,130,2450,12775
1,levenshteinDistance,35,131,1225,4324
1,levenshteinDistance,35,132,1225,4840
1,levenshteinDistance,36,120,1,5
1,levenshteinDistance,36,121,1,2
1,levenshteinDistance,36,122,1,115
1,levenshteinDistance,36,123,1,12
1,levenshteinDistance,36,124,37,97
1,levenshteinDistance,36,125,1332,3936
1,levenshteinDistance,36,126,1296,5705
1,levenshteinDistance,36,127,46,217
1,levenshteinDistance,36,129,1250,3402
1,levenshteinDistance,36,130,2592,14400
1,levenshteinDistance,36,131,1296,4643
1,levenshteinDistance,36,132,1296,5158
1,levenshteinDistance,37,120,1,9
1,levenshteinDistance,37,121,1,3
1,levenshteinDistance,37,122,1,122
1,levenshteinDistance,37,123,1,16
1,levenshteinDistance,37,124,38,123
1,levenshteinDistance,37,125,1406,3895
1,levenshteinDistance,37,126,1369,5626
1,levenshteinDistance,37,127,46,114
1,levenshteinDistance,37,129,1323,3162
1,levenshteinDistance,37,130,2738,14045
1,levenshteinDistance,37,131,1369,4830
1,levenshteinDistance,37,132,1369,5262
1,levenshteinDistance,38,120,1,4
1,levenshteinDistance,38,121,1,3
1,levenshteinDistance,38,122,1,98
1,levenshteinDistance,38,123,1,11
1,levenshteinDistance,38,124,39,96
1,levenshteinDistance,38,125,1482,4238
1,levenshteinDistance,38,126,1444,6131
1,levenshteinDistance,38,127,62,145
1,levenshteinDistance,38,129,1382,3513
1,levenshteinDistance,38,130,2888,14849
1,levenshteinDistance,38,131,1444,5235
1,levenshteinDistance,38,132,1444,5788
1,levenshteinDistance,39,120,1,34
1,levenshteinDistance,39,121,1,3
1,levenshteinDistance,39,122,1,92
1,levenshteinDistance,39,123,1,12
1,levenshteinDistance,39,124,40,126
1,levenshteinDistance,39,125,1560,4397
1,levenshteinDistance,39,126,1521,6084
1,levenshteinDistance,39,127,52,130
1,levenshteinDistance,39,129,1469,3590
1,levenshteinDistance,39,130,3042,15272
1,levenshteinDistance,39,131,1521,5079
1,levenshteinDistance,39,132,1521,5763
1,levenshteinDistance,40,120,1,5
1,levenshteinDistance,40,121,1,2
1,levenshteinDistance,40,122,1,93
1,levenshteinDistance,40,123,1,16
1,levenshteinDistance,40,124,41,131
1,levenshteinDistance,40,125,1640,4712
1,levenshteinDistance,40,126,1600,6621
1,levenshteinDistance,40,127,74,186
1,levenshteinDistance,40,129,1526,3865
1,levenshteinDistance,40,130,3200,16208
1,levenshteinDistance,40,131,1600,5579
1,levenshteinDistance,40,132,1600,5993
1,levenshteinDistance,41,120,1,6
1,levenshteinDistance,41,121,1,3
1,levenshteinDistance,41,122,1,102
1,levenshteinDistance,41,123,1,11
1,levenshteinDistance,41,124,42,160
1,levenshteinDistance,41,125,1722,4970
1,levenshteinDistance,41,126,1681,6866
1,levenshteinDistance,41,127,64,185
1,levenshteinDistance,41,129,1617,4138
1,levenshteinDistance,41,130,3362,17453
1,levenshteinDistance,41,131,1681,6058
1,levenshteinDistance,41,132,1681,6447
1,levenshteinDistance,42,120,1,4
1,levenshteinDistance,42,121,1,2
1,levenshteinDistance,42,122,1,103
1,levenshteinDistance,42,123,1,15
1,levenshteinDistance,42,124,43,134
1,levenshteinDistance,42,125,1806,5086
1,levenshteinDistance,42,126,1764,7373
1,levenshteinDistance,42,127,75,209
1,levenshteinDistance,42,129,1689,4220
1,levenshteinDistance,42,130,3528,17552
1,levenshteinDistance,42,131,1764,6064
1,levenshteinDistance,42,132,1764,6504
1,levenshteinDistance,43,120,1,4
1,levenshteinDistance,43,121,1,3
1,levenshteinDistance,43,122,1,135
1,levenshteinDistance,43,123,1,10
1,levenshteinDistance,43,124,44,133
1,levenshteinDistance,43,125,1892,5234
1,levenshteinDistance,43,126,1849,7249
1,levenshteinDistance,43,127,71,175
1,levenshteinDistance,43,129,1778,4263
1,levenshteinDistance,43,130,3698,18483
1,levenshteinDistance,43,131,1849,6695
1,levenshteinDistance,43,132,1849,7138
1,levenshteinDistance,44,120,1,4
1,levenshteinDistance,44,121,1,3
1,levenshteinDistance,44,122,1,100
1,levenshteinDistance,44,123,1,14
1,levenshteinDistance,44,124,45,111
1,levenshteinDistance,44,125,1980,5047
1,levenshteinDistance,44,126,1936,7534
1,levenshteinDistance,44,127,64,191
1,levenshteinDistance,44,129,1872,4831
1,levenshteinDistance,44,130,3872,20016
1,levenshteinDistance,44,131,1936,7189
1,levenshteinDistance,44,132,1936,7486
1,levenshteinDistance,45,120,1,6
1,levenshteinDistance,45,121,1,2
1,levenshteinDistance,45,122,1,130
1,levenshteinDistance,45,123,1,10
1,levenshteinDistance,45,124,46,166
1,levenshteinDistance,45,125,2070,5829
1,levenshteinDistance,45,126,2025,8355
1,levenshteinDistance,45,127,74,216
1,levenshteinDistance,45,129,1951,4931
1,levenshteinDistance,45,130,4050,20422
1,levenshteinDistance,45,131,2025,7202
1,levenshteinDistance,45,132,2025,7462
1,levenshteinDistance,46,120,1,5
1,levenshteinDistance,46,121,1,3
1,levenshteinDistance,46,122,1,102
1,levenshteinDistance,46,123,1,15
1,levenshteinDistance,46,124,47,118
1,levenshteinDistance,46,125,2162,6004
1,levenshteinDistance,46,126,2116,8631
1,levenshteinDistance,46,127,82,257
1,levenshteinDistance,46,129,2034,5023
1,levenshteinDistance,46,130,4232,21769
1,levenshteinDistance,46,131,2116,7446
1,levenshteinDistance,46,132,2116,7979
1,levenshteinDistance,47,120,1,4
1,levenshteinDistance,47,121,1,2
1,levenshteinDistance,47,122,1,134
1,levenshteinDistance,47,123,1,11
1,levenshteinDistance,47,124,48,112
1,levenshteinDistance,47,125,2256,6258
1,levenshteinDistance,47,126,2209,9298
1,levenshteinDistance,47,127,92,227
1,levenshteinDistance,47,129,2117,5252
1,levenshteinDistance,47,130,4418,22504
1,levenshteinDistance,47,131,2209,7689
1,levenshteinDistance,47,132,2209,8332
1,levenshteinDistance,48,120,1,5
1,levenshteinDistance,48,121,1,3
1,levenshteinDistance,48,122,1,106
1,levenshteinDistance,48,123,1,15
1,levenshteinDistance,48,124,49,116
1,levenshteinDistance,48,125,2352,6483
1,levenshteinDistance,48,126,2304,9216
1,levenshteinDistance,48,127,88,210
1,levenshteinDistance,48,129,2216,5399
1,levenshteinDistance,48,130,4608,23130
1,levenshteinDistance,48,131,2304,8061
1,levenshteinDistance,48,132,2304,8639
1,levenshteinDistance,49,120,1,4
1,levenshteinDistance,49,121,1,3
1,levenshteinDistance,49,122,1,107
1,levenshteinDistance,49,123,1,11
1,levenshteinDistance,49,124,50,116
1,levenshteinDistance,49,125,2450,7091
1,levenshteinDistance,49,126,2401,10223
1,levenshteinDistance,49,127,104,282
1,levenshteinDistance,49,129,2297,5811
