function_id,function_name,n,code_line,hits,time
8,shell,36,45,183,2797
8,shell,36,46,69,823
8,shell,36,47,69,863
8,shell,36,48,114,1398
8,shell,36,49,4,53
8,shell,37,42,1,19
8,shell,37,43,5,39
8,shell,37,44,122,1315
8,shell,37,45,228,3384
8,shell,37,46,110,1446
8,shell,37,47,110,912
8,shell,37,48,118,1092
8,shell,37,49,4,52
8,shell,38,42,1,20
8,shell,38,43,5,40
8,shell,38,44,125,1142
8,shell,38,45,227,3068
8,shell,38,46,106,1264
8,shell,38,47,106,895
8,shell,38,48,121,1263
8,shell,38,49,4,52
8,shell,39,42,1,148
8,shell,39,43,5,40
8,shell,39,44,129,1331
8,shell,39,45,213,3360
8,shell,39,46,88,1173
8,shell,39,47,88,889
8,shell,39,48,125,1362
8,shell,39,49,4,55
8,shell,40,42,1,17
8,shell,40,43,5,41
8,shell,40,44,130,1239
8,shell,40,45,241,3501
8,shell,40,46,115,1505
8,shell,40,47,115,1104
8,shell,40,48,126,1330
8,shell,40,49,4,52
8,shell,41,42,1,19
8,shell,41,43,5,41
8,shell,41,44,134,1514
8,shell,41,45,251,3747
8,shell,41,46,121,1465
8,shell,41,47,121,1173
8,shell,41,48,130,1356
8,shell,41,49,4,53
8,shell,42,42,1,18
8,shell,42,43,5,44
8,shell,42,44,137,1602
8,shell,42,45,252,3513
8,shell,42,46,119,1616
8,shell,42,47,119,1186
8,shell,42,48,133,1444
8,shell,42,49,4,55
8,shell,43,42,1,19
8,shell,43,43,5,47
8,shell,43,44,141,1425
8,shell,43,45,265,4233
8,shell,43,46,128,1649
8,shell,43,47,128,1392
8,shell,43,48,137,1550
8,shell,43,49,4,63
8,shell,44,42,1,21
8,shell,44,43,5,41
8,shell,44,44,143,1488
8,shell,44,45,281,4150
8,shell,44,46,142,1817
8,shell,44,47,142,1563
8,shell,44,48,139,1439
8,shell,44,49,4,52
8,shell,45,42,1,21
8,shell,45,43,5,44
8,shell,45,44,147,1650
8,shell,45,45,339,4844
8,shell,45,46,196,2254
8,shell,45,47,196,2201
8,shell,45,48,143,1563
8,shell,45,49,4,55
8,shell,46,42,1,19
8,shell,46,43,5,44
8,shell,46,44,150,1468
8,shell,46,45,278,4191
8,shell,46,46,132,1738
8,shell,46,47,132,1165
8,shell,46,48,146,1541
8,shell,46,49,4,54
8,shell,47,42,1,20
8,shell,47,43,5,44
8,shell,47,44,154,1457
8,shell,47,45,282,4535
8,shell,47,46,132,1781
8,shell,47,47,132,1716
8,shell,47,48,150,1483
8,shell,47,49,4,56
8,shell,48,42,1,21
8,shell,48,43,5,39
8,shell,48,44,157,1461
8,shell,48,45,343,4341
8,shell,48,46,190,2237
8,shell,48,47,190,2029
8,shell,48,48,153,1359
8,shell,48,49,4,49
8,shell,49,42,1,15
8,shell,49,43,5,35
8,shell,49,44,161,1327
8,shell,49,45,310,3859
8,shell,49,46,153,1648
8,shell,49,47,153,1308
8,shell,49,48,157,1585
8,shell,49,49,4,48
8,shell,50,42,1,16
8,shell,50,43,6,44
8,shell,50,44,211,1839
8,shell,50,45,324,4113
8,shell,50,46,118,1304
8,shell,50,47,118,1024
8,shell,50,48,206,2126
8,shell,50,49,5,59
8,shell,51,42,1,16
8,shell,51,43,6,51
8,shell,51,44,216,2124
8,shell,51,45,360,4688
8,shell,51,46,149,1635
8,shell,51,47,149,1614
8,shell,51,48,211,2091
8,shell,51,49,5,67
8,shell,52,42,1,25
8,shell,52,43,6,49
8,shell,52,44,220,2132
8,shell,52,45,387,5838
8,shell,52,46,172,1905
8,shell,52,47,172,1727
8,shell,52,48,215,2320
8,shell,52,49,5,66
8,shell,53,42,1,16
8,shell,53,43,6,42
8,shell,53,44,225,2125
8,shell,53,45,352,4155
8,shell,53,46,132,1245
8,shell,53,47,132,1234
8,shell,53,48,220,1923
8,shell,53,49,5,54
8,shell,54,42,1,16
8,shell,54,43,6,42
8,shell,54,44,228,2007
8,shell,54,45,371,4693
8,shell,54,46,148,1685
8,shell,54,47,148,1067
8,shell,54,48,223,2049
8,shell,54,49,5,54
8,shell,55,42,1,15
8,shell,55,43,6,41
8,shell,55,44,233,1913
8,shell,55,45,380,4633
8,shell,55,46,152,1529
8,shell,55,47,152,1286
8,shell,55,48,228,1797
8,shell,55,49,5,53
8,shell,56,42,1,14
8,shell,56,43,6,40
8,shell,56,44,237,2208
8,shell,56,45,369,4439
8,shell,56,46,137,1270
8,shell,56,47,137,1341
8,shell,56,48,232,1895
8,shell,56,49,5,54
8,shell,57,42,1,16
8,shell,57,43,6,41
8,shell,57,44,242,1980
8,shell,57,45,374,4315
8,shell,57,46,137,1365
8,shell,57,47,137,1222
8,shell,57,48,237,2565
8,shell,57,49,5,55
8,shell,58,42,1,17
8,shell,58,43,6,42
8,shell,58,44,245,2239
8,shell,58,45,404,4796
8,shell,58,46,164,1653
8,shell,58,47,164,1150
8,shell,58,48,240,2236
8,shell,58,49,5,52
8,shell,59,42,1,16
8,shell,59,43,6,36
8,shell,59,44,250,2233
