function_id,function_name,n,code_line,hits,time
7,selection_sort,68,36,69,294
7,selection_sort,68,37,68,1496
7,selection_sort,68,38,68,491
7,selection_sort,69,36,70,507
7,selection_sort,69,37,69,1904
7,selection_sort,69,38,69,539
7,selection_sort,70,36,71,281
7,selection_sort,70,37,70,1200
7,selection_sort,70,38,70,325
7,selection_sort,71,36,72,288
7,selection_sort,71,37,71,1752
7,selection_sort,71,38,71,365
7,selection_sort,72,36,73,562
7,selection_sort,72,37,72,2328
7,selection_sort,72,38,72,732
7,selection_sort,73,36,74,302
7,selection_sort,73,37,73,1398
7,selection_sort,73,38,73,300
7,selection_sort,74,36,75,287
7,selection_sort,74,37,74,1244
7,selection_sort,74,38,74,345
7,selection_sort,75,36,76,242
7,selection_sort,75,37,75,1307
7,selection_sort,75,38,75,310
7,selection_sort,76,36,77,275
7,selection_sort,76,37,76,1462
7,selection_sort,76,38,76,350
7,selection_sort,77,36,78,281
7,selection_sort,77,37,77,1391
7,selection_sort,77,38,77,323
7,selection_sort,78,36,79,270
7,selection_sort,78,37,78,1486
7,selection_sort,78,38,78,339
7,selection_sort,79,36,80,289
7,selection_sort,79,37,79,1647
7,selection_sort,79,38,79,389
7,selection_sort,80,36,81,359
7,selection_sort,80,37,80,1890
7,selection_sort,80,38,80,347
7,selection_sort,81,36,82,323
7,selection_sort,81,37,81,1427
7,selection_sort,81,38,81,472
7,selection_sort,82,36,83,256
7,selection_sort,82,37,82,1491
7,selection_sort,82,38,82,384
7,selection_sort,83,36,84,353
7,selection_sort,83,37,83,1447
7,selection_sort,83,38,83,412
7,selection_sort,84,36,85,319
7,selection_sort,84,37,84,1493
7,selection_sort,84,38,84,389
7,selection_sort,85,36,86,322
7,selection_sort,85,37,85,1526
7,selection_sort,85,38,85,408
7,selection_sort,86,36,87,265
7,selection_sort,86,37,86,1587
7,selection_sort,86,38,86,345
7,selection_sort,87,36,88,272
7,selection_sort,87,37,87,1570
7,selection_sort,87,38,87,440
7,selection_sort,88,36,89,303
7,selection_sort,88,37,88,1591
7,selection_sort,88,38,88,386
7,selection_sort,89,36,90,333
7,selection_sort,89,37,89,1605
7,selection_sort,89,38,89,363
7,selection_sort,90,36,91,323
7,selection_sort,90,37,90,1686
7,selection_sort,90,38,90,346
7,selection_sort,91,36,92,296
7,selection_sort,91,37,91,1626
7,selection_sort,91,38,91,472
7,selection_sort,92,36,93,321
7,selection_sort,92,37,92,1722
7,selection_sort,92,38,92,374
7,selection_sort,93,36,94,370
7,selection_sort,93,37,93,1743
7,selection_sort,93,38,93,369
7,selection_sort,94,36,95,346
7,selection_sort,94,37,94,1716
7,selection_sort,94,38,94,390
7,selection_sort,95,36,96,354
7,selection_sort,95,37,95,1727
7,selection_sort,95,38,95,414
7,selection_sort,96,36,97,337
7,selection_sort,96,37,96,1778
7,selection_sort,96,38,96,450
7,selection_sort,97,36,98,342
7,selection_sort,97,37,97,1783
7,selection_sort,97,38,97,424
7,selection_sort,98,36,99,369
7,selection_sort,98,37,98,1874
7,selection_sort,98,38,98,448
7,selection_sort,99,36,100,378
7,selection_sort,99,37,99,1875
7,selection_sort,99,38,99,516
7,selection_sort,100,36,101,391
7,selection_sort,100,37,100,1870
7,selection_sort,100,38,100,479
7,selection_sort,101,36,102,352
7,selection_sort,101,37,101,1953
